score,title,year,authors,doi,url,type,databases,queries
2,The Multimodal Brain Tumor Image Segmentation Benchmark (BRATS),2014,Bjoern Menze; András Jakab; Stefan Bauer; Jayashree Kalpathy–Cramer; Keyvan Farahani; Justin Kirby; Yuliya Burren; Nicole Porz,https://doi.org/10.1109/tmi.2014.2377694,https://doi.org/10.1109/tmi.2014.2377694,article,OpenAlex,consequence graded software change control
2,The political origins of health inequity: prospects for change,2014,Ole Petter Ottersen; Jashodhara Dasgupta; Chantal Blouin; Paulo Marchiori Buss; Virasakdi Chongsuvivatwong; Julio Frenk; Sakiko Fukuda‐Parr; Bience Gawanas,https://doi.org/10.1016/s0140-6736(13)62407-1,https://doi.org/10.1016/s0140-6736(13)62407-1,article,OpenAlex,actor authored evidence acceptance gate
2,A Survey and Analysis of Multi-Robot Coordination,2013,Zhi Yan; Nicolas Jouandeau; Arab Ali Chérif,https://doi.org/10.5772/57313,https://doi.org/10.5772/57313,article,OpenAlex,common mode failure multi-agent verification
2,AI Grand Challenges for Education,2013,Beverly Park Woolf; H. Chad Lane; Vinay K. Chaudhri; Janet L. Kolodner,https://doi.org/10.1609/aimag.v34i4.2490,https://doi.org/10.1609/aimag.v34i4.2490,article,OpenAlex,assurance case autonomous AI agent
2,Bankers at the gate: Microfinance and the high cost of borrowed logics,2013,Derin Kent; M. Tina Dacin,https://doi.org/10.1016/j.jbusvent.2013.03.002,https://doi.org/10.1016/j.jbusvent.2013.03.002,article,OpenAlex,actor authored evidence acceptance gate
2,Creative Authorship: Self-actualizing Individuals and the Self-brand,2013,,10.4324/9780203136010-18,https://doi.org/10.4324/9780203136010-18,book-chapter,Crossref,evidence self-authorship AI agent
2,Enviro Voraxial to supply separators for produced water duties,2013,,10.1016/s0015-1882(13)70017-x,https://doi.org/10.1016/s0015-1882(13)70017-x,journal-article,Crossref,separation of duties AI engineering agents
2,Quadratic Span Programs and Succinct NIZKs without PCPs,2013,Rosario Gennaro; Craig Gentry; Bryan Parno; Mariana Raykova,https://doi.org/10.1007/978-3-642-38348-9_37,https://doi.org/10.1007/978-3-642-38348-9_37,conference-paper,OpenAlex,generator evaluator collusion language model
2,"RPS Faculty as ""model"" for revalidation",2013,,10.1211/pj.2013.11125599,https://doi.org/10.1211/pj.2013.11125599,journal-article,Crossref,AI model configuration management baseline revalidation
2,Regulator to go ahead with revalidation model by December 2015,2013,,10.7748/nm2013.10.20.6.6.s3,https://doi.org/10.7748/nm2013.10.20.6.6.s3,journal-article,Crossref,AI model configuration management baseline revalidation
2,Self-Representation and Authorship,2013,Paul White,10.5871/bacad/9780197265543.003.0002,https://doi.org/10.5871/bacad/9780197265543.003.0002,book-chapter,Crossref,evidence self-authorship AI agent
2,3D Slicer as an image computing platform for the Quantitative Imaging Network,2012,Andriy Fedorov; Reinhard Beichel; Jayashree Kalpathy–Cramer; Julien Finet; Jean‐Christophe Fillion‐Robin; Sonia Pujol; Christian Bauer; Dominique Jennings,https://doi.org/10.1016/j.mri.2012.05.001,https://doi.org/10.1016/j.mri.2012.05.001,article,OpenAlex,consequence graded software change control
2,Can Donors and Non-State Actors Undermine Citizens' Legitimating Beliefs?,2012,Audrey Sacks,https://doi.org/10.1596/1813-9450-6158,https://doi.org/10.1596/1813-9450-6158,book,OpenAlex,actor authored evidence acceptance gate
2,Cisplatin Resistance: A Cellular Self-Defense Mechanism Resulting from Multiple Epigenetic and Genetic Changes,2012,Ding‐Wu Shen; Lynn M. Pouliot; Matthew D. Hall; Michael M. Gottesman,https://doi.org/10.1124/pr.111.005637,https://doi.org/10.1124/pr.111.005637,article,OpenAlex,evidence self-authorship AI agent
2,"Detecting, Representing and Querying Collusion in Online Rating Systems",2012,"Mohammad Allahbakhsh; Aleksandar Ignjatović; Boualem Benatallah; Beheshti, Seyed-Mehdi-Reza; Norman Foo; Elisa Bertino",https://doi.org/10.48550/arxiv.1211.0963,http://arxiv.org/abs/1211.0963,preprint,OpenAlex,generator evaluator collusion language model
2,"Give me a two-by-two matrix and I will create the market: Rankings, graphic visualisations and sociomateriality",2012,Neil Pollock; Luciana D’Adderio,https://doi.org/10.1016/j.aos.2012.06.004,https://doi.org/10.1016/j.aos.2012.06.004,article,OpenAlex,grader hacking reward hacking evaluator manipulation agent
2,SQL Injection &amp; Data Store Manipulation,2012,Mike Shema,10.1016/b978-1-59-749951-4.00004-7,https://doi.org/10.1016/b978-1-59-749951-4.00004-7,book-chapter,Crossref,grader hacking reward hacking evaluator manipulation agent
2,The International SAT Solver Competitions,2012,Matti Järvisalo; Daniel Le Berre; Olivier Roussel; Laurent Simon,10.1609/aimag.v33i1.2395,https://doi.org/10.1609/aimag.v33i1.2395,journal-article,Crossref,solver verifier independence AI
2,The development of the EU asylum policy: venue-shopping in perspective,2012,Christian Kaunert; Sarah Léonard,https://doi.org/10.1080/13501763.2012.677191,https://doi.org/10.1080/13501763.2012.677191,article,OpenAlex,AI agent runtime governance policy actions
2,Controlling User Perceptions of Linguistic Style: Trainable Generation of Personality Traits,2011,François Mairesse; Marilyn Walker,https://doi.org/10.1162/coli_a_00063,https://doi.org/10.1162/coli_a_00063,article,OpenAlex,generator evaluator collusion language model
2,Dynamic Separation of Duties,2011,,10.1007/978-1-4419-5906-5_1341,https://doi.org/10.1007/978-1-4419-5906-5_1341,book-chapter,Crossref,separation of duties AI engineering agents
2,GE cartridge filters for extreme duties,2011,,10.1016/s0015-1882(11)70142-2,https://doi.org/10.1016/s0015-1882(11)70142-2,journal-article,Crossref,separation of duties AI engineering agents
2,Migration Policymaking in Europe : The Dynamics of Actors and Contexts in Past and Present,2011,Rinus Penninx,https://doi.org/10.26530/oapen_401760,https://doi.org/10.26530/oapen_401760,book,OpenAlex,actor authored evidence acceptance gate
2,Ninja Hacking,2011,,10.1016/b978-1-59749-588-2.00019-6,https://doi.org/10.1016/b978-1-59749-588-2.00019-6,book-chapter,Crossref,grader hacking reward hacking evaluator manipulation agent
2,Operational Separation of Duties,2011,,10.1007/978-1-4419-5906-5_1343,https://doi.org/10.1007/978-1-4419-5906-5_1343,book-chapter,Crossref,separation of duties AI engineering agents
2,Revalidation,2011,,10.1017/cbo9780511762246.057,https://doi.org/10.1017/cbo9780511762246.057,book-chapter,Crossref,AI model configuration management baseline revalidation
2,Static Separation of Duties,2011,,10.1007/978-1-4419-5906-5_1345,https://doi.org/10.1007/978-1-4419-5906-5_1345,book-chapter,Crossref,separation of duties AI engineering agents
2,Taking Stock of Self-Control,2011,Denise T. D. de Ridder; Gerty Lensvelt‐Mulders; Catrin Finkenauer; F. Marijn Stok; Roy F. Baumeister,https://doi.org/10.1177/1088868311418749,https://doi.org/10.1177/1088868311418749,article,OpenAlex,consequence graded software change control
2,Changes in gut microbiota control inflammation in obese mice through a mechanism involving GLP-2-driven improvement of gut permeability,2009,Patrice D. Cani; Sam Possemiers; Tom Van de Wiele; Yves Guiot; Amandine Everard; Olivier Rottier; Lucie Geurts; Damien Naslain,https://doi.org/10.1136/gut.2008.165886,https://doi.org/10.1136/gut.2008.165886,article,OpenAlex,consequence graded software change control
2,DECISION SUPPORT SYSTEM FOR A COMMANDER AT THE OPERATIONAL LEVEL,2009,,10.5220/0002269503590362,https://doi.org/10.5220/0002269503590362,proceedings-article,Crossref,operational ontology decision rights AI agents
2,Network modelling and simulation tools,2009,Muhammad Azizur Rahman; A. Pakštas; Frank Z. Wang,https://doi.org/10.1016/j.simpat.2009.02.005,https://doi.org/10.1016/j.simpat.2009.02.005,article,OpenAlex,generator evaluator collusion language model
2,Autonomous Distributed Congestion Control Scheme in WCDMA Network,2008,H. F. Ahmad; H. Suguri; Muhammad Qaisar Choudhary; A. Hassan; Ali Liaqat; Muhammad Umer Khan,10.1093/ietisy/e91-d.9.2267,https://www.semanticscholar.org/paper/64e9cba8456f0c5291c52b826006847819577571,JournalArticle,Semantic Scholar,assurance case autonomous AI agent
2,Changes in Gut Microbiota Control Metabolic Endotoxemia-Induced Inflammation in High-Fat Diet–Induced Obesity and Diabetes in Mice,2008,Patrice D. Cani; Rodrigo Bibiloni; Claude Knauf; Aurélie Waget; Audrey M. Neyrinck; Nathalie M. Delzenne; Rémy Burcelin,https://doi.org/10.2337/db07-1403,https://doi.org/10.2337/db07-1403,article,OpenAlex,consequence graded software change control
2,Gated Communities,2008,Renaud Le Goix; Chris Webster,https://doi.org/10.1111/j.1749-8198.2008.00118.x,https://doi.org/10.1111/j.1749-8198.2008.00118.x,article,OpenAlex,actor authored evidence acceptance gate
2,Molecular imaging with nanoparticles: giant roles for dwarf actors,2008,Paul Debbage; Werner Jaschke,https://doi.org/10.1007/s00418-008-0511-y,https://doi.org/10.1007/s00418-008-0511-y,article,OpenAlex,actor authored evidence acceptance gate
2,The Netherlands protocol for standardisation and quantification of FDG whole body PET studies in multi-centre trials,2008,Ronald Boellaard; Wim J.G. Oyen; C. Hoekstra; Otto S. Hoekstra; Eric P. Visser; Antoon T. M. Willemsen; Bertjan Arends; Fred Verzijlbergen,https://doi.org/10.1007/s00259-008-0874-2,https://doi.org/10.1007/s00259-008-0874-2,article,OpenAlex,common mode failure multi-agent verification
2,The Theory and Practice of Online Learning,2008,,https://doi.org/10.15215/aupress/9781897425084.01,https://doi.org/10.15215/aupress/9781897425084.01,book,OpenAlex,grader hacking reward hacking evaluator manipulation agent
2,What Makes Them Click? Applying The Rational Choice Perspective To The Hacking Underground,2008,Michael Bachmann,,https://stars.library.ucf.edu/etd/3790,article,OpenAlex,grader hacking reward hacking evaluator manipulation agent
2,"Hacking, 2nd Baron, (Douglas Eric Hacking) (7 Dec. 1910–7 Nov. 1971)",2007,,10.1093/ww/9780199540884.013.u155182,https://doi.org/10.1093/ww/9780199540884.013.u155182,reference-entry,Crossref,grader hacking reward hacking evaluator manipulation agent
2,"Hacking, 3rd Baron, (Douglas David Hacking) (born 17 April 1938)",2007,,10.1093/ww/9780199540884.013.18509,https://doi.org/10.1093/ww/9780199540884.013.18509,reference-entry,Crossref,grader hacking reward hacking evaluator manipulation agent
2,"Hacking, 3rd Baron, (Douglas David Hacking) (born 17 April 1938)",2007,,10.1093/ww/9780199540884.013.u18509,https://doi.org/10.1093/ww/9780199540884.013.u18509,reference-entry,Crossref,grader hacking reward hacking evaluator manipulation agent
2,"Mac Liammóir, Micheál, (25 Oct. 1899–6 March 1978), actor, designer, playwright; Director of Dublin Gate Theatre Productions since 1928",2007,,10.1093/ww/9780199540884.013.u157046,https://doi.org/10.1093/ww/9780199540884.013.u157046,reference-entry,Crossref,actor authored evidence acceptance gate
2,Multi-scaling in finance,2007,Tiziana Di Matteo,https://doi.org/10.1080/14697680600969727,https://doi.org/10.1080/14697680600969727,article,OpenAlex,common mode failure multi-agent verification
2,Using Linguistic Cues for the Automatic Recognition of Personality in Conversation and Text,2007,François Mairesse; Marilyn Walker; Matthias R. Mehl; Roger K. Moore,https://doi.org/10.1613/jair.2349,https://doi.org/10.1613/jair.2349,article,OpenAlex,generator evaluator collusion language model
2,Medieval Arabic Historiography: Authors as Actors,2006,Konrad Hirschler,https://doi.org/10.4324/9780203965290,http://digital.bib-bvb.de/webclient/DeliveryManager?pid=214864&custom_att_2=simple_viewer,article,OpenAlex,actor authored evidence acceptance gate
2,The United Nations Convention on the Use of Electronic Communications in International Contracts : an Overview and Analysis,2006,Henry Deeb Gabriel,https://doi.org/10.1093/ulr/11.2.285,https://doi.org/10.1093/ulr/11.2.285,article,OpenAlex,software delegation contracts coding agents
2,Executive summary of the guidelines on the diagnosis and treatment of acute heart failure: The Task Force on Acute Heart Failure of the European Society of Cardiology,2005,Endorsed by the European Society of Intensive Care Medicine,https://doi.org/10.1093/eurheartj/ehi044,https://doi.org/10.1093/eurheartj/ehi044,article,OpenAlex,common mode failure multi-agent verification
2,"Regional Brain Changes in Aging Healthy Adults: General Trends, Individual Differences and Modifiers",2005,Naftali Raz; Ulman Lindenberger; Karen M. Rodrigue; Kristen M. Kennedy; Denise Head; Adrienne Williamson; Cheryl L. Dahle; Denis Gerstorf,https://doi.org/10.1093/cercor/bhi044,https://doi.org/10.1093/cercor/bhi044,article,OpenAlex,consequence graded software change control
2,"Scale Structure, Degree Modification, and the Semantics of Gradable Predicates",2005,Christopher Kennedy; Louise McNally,https://doi.org/10.1353/lan.2005.0071,https://doi.org/10.1353/lan.2005.0071,article,OpenAlex,consequence graded software change control
2,Decanter designed for small-scale dewatering and thickening duties,2004,,10.1016/s0015-1882(05)00395-2,https://doi.org/10.1016/s0015-1882(05)00395-2,journal-article,Crossref,separation of duties AI engineering agents
2,Hermetic centrifuge designed for demanding cell culture separation duties,2004,,10.1016/s0015-1882(04)00057-6,https://doi.org/10.1016/s0015-1882(04)00057-6,journal-article,Crossref,separation of duties AI engineering agents
2,CIP modules for centrifuges working on chemical and pharmaceutical duties,2003,,10.1016/s0015-1882(03)00921-2,https://doi.org/10.1016/s0015-1882(03)00921-2,journal-article,Crossref,separation of duties AI engineering agents
2,Welded fabric filter element launched for general filtration duties,2003,,10.1016/s0015-1882(03)00915-7,https://doi.org/10.1016/s0015-1882(03)00915-7,journal-article,Crossref,separation of duties AI engineering agents
2,Graded Consequence Relations,2001,Giangiacomo Gerla,10.1007/978-94-015-9660-2_7,https://doi.org/10.1007/978-94-015-9660-2_7,book-chapter,Crossref,consequence graded software change control
2,Improving the Quality of Health Care in the United Kingdom and the United States: A Framework for Change,2001,Ewan Ferlı́e; Stephen M. Shortell,https://doi.org/10.1111/1468-0009.00206,https://doi.org/10.1111/1468-0009.00206,article,OpenAlex,consequence graded software change control
2,Positive feedback in eukaryotic gene networks: cell differentiation by graded to binary response conversion,2001,Attila Becskei; Bertrand Séraphin; Luís Serrano,https://doi.org/10.1093/emboj/20.10.2528,https://doi.org/10.1093/emboj/20.10.2528,article,OpenAlex,consequence graded software change control
2,Statistical Modeling: The Two Cultures (with comments and a rejoinder by the author),2001,Leo Breiman,https://doi.org/10.1214/ss/1009213726,https://doi.org/10.1214/ss/1009213726,article,OpenAlex,solver verifier independence AI
2,THE LAST PLANNER SYSTEM OF PRODUCTION CONTROL,2000,Herman Glenn Ballard,,https://openalex.org/W2124060079,dissertation,OpenAlex,consequence graded software change control
2,A declarative approach to business rules in contracts,1999,Benjamin N. Grosof; Yannis Labrou; Hoi Chan,https://doi.org/10.1145/336992.337010,https://doi.org/10.1145/336992.337010,conference-paper,OpenAlex,software delegation contracts coding agents
2,The Sphere of Application of the Vienna Convention on Contracts for the International Sale of Goods,1996,Kevin M. Bell,https://doi.org/10.58948/2331-3536.1288,https://doi.org/10.58948/2331-3536.1288,article,OpenAlex,software delegation contracts coding agents
2,An O-ring seal developed for critical filtration duties,1994,,10.1016/0015-1882(94)80360-9,https://doi.org/10.1016/0015-1882(94)80360-9,journal-article,Crossref,separation of duties AI engineering agents
2,"Actors on High: The Skene Roof, the Crane, and the Gods in Attic Drama",1990,Donald J. Mastronarde,https://doi.org/10.2307/25010931,https://doi.org/10.2307/25010931,article,OpenAlex,actor authored evidence acceptance gate
2,AVMAC: an assembly language for the Aydin model 5214A Refresh Display Generator,1977,R.E. Werner,10.2172/7212461,https://doi.org/10.2172/7212461,report,Crossref,generator evaluator collusion language model
2,,,,10.3030/787123,https://doi.org/10.3030/787123,grant,Crossref,actor authored evidence acceptance gate
2,,,,10.3030/101146515,https://doi.org/10.3030/101146515,grant,Crossref,AI agent execution provenance evidence tracing
2,Expert systems that satisfy model-solver-data independence,,P.C.C. Luan; R.G. Ramirez; R.D. St. Louis,10.1109/hicss.1990.205357,https://doi.org/10.1109/hicss.1990.205357,proceedings-article,Crossref,solver verifier independence AI
